id,source_id,name_ko,name_en,skin_types,skin_types_confidence,_expected_skin_types,concerns,concerns_confidence,_expected_concerns,description_ko,description_en,review_summary_ko,review_summary_en,_available_at,tags,is_approved,review_notes
a7812e0c-ee3b-5d9c-8ed7-d457582f7868,prod-etude-lovely-cookie-blusher,에뛰드 꽃잎 블러셔,Etude House Flower Petal Blusher,normal|dry|oily|combination|sensitive,0.75,dry|oily|combination|sensitive|normal,dullness|uneven_tone,0.6,,Achieve a radiant complexion with these petal-inspired blush shades. The soft powder seamlessly blends onto the skin for a natural-looking flush. Simply apply to the cheeks with a brush for a touch of color.,Achieve a radiant complexion with these petal-inspired blush shades. The soft powder seamlessly blends onto the skin for a natural-looking flush. Simply apply to the cheeks with a brush for a touch of color.,"Users love the pretty petal colors, but some mention powder fallout. Recommended for those who prefer a natural flush! (AI Review Summary)","Users love the pretty petal colors, but some mention powder fallout. Recommended for those who prefer a natural flush! (AI Review Summary)",olive_young|brand_store,budget:budget,,
2e382666-5547-5a9d-9f1a-ece40138e928,prod-kundal-honey-macadamia-nature-shampoo,쿤달 허니 앤 마카다미아 네이처 샴푸,KUNDAL Honey & Macadamia Nature Shampoo,normal|dry|sensitive,0.75,dry|normal,dryness,0.65,dryness,"KUNDAL Honey & Macadamia Nature Shampoo nourishes and moisturizes damaged hair, leaving it shiny and healthy-looking. Formulated with natural surfactants, it gently cleanses the scalp without irritation, while the subtle fragrance leaves your hair smelling fresh all day.","KUNDAL Honey & Macadamia Nature Shampoo nourishes and moisturizes damaged hair, leaving it shiny and healthy-looking. Formulated with natural surfactants, it gently cleanses the scalp without irritation, while the subtle fragrance leaves your hair smelling fresh all day.",Users love the moisturizing honey & macadamia and pleasant scent. Some users with oily scalps find it a bit heavy. *AI-generated review summary.,Users love the moisturizing honey & macadamia and pleasant scent. Some users with oily scalps find it a bit heavy. *AI-generated review summary.,olive_young,budget:budget,,
6606c186-0660-58f6-8b70-96dd23e1e0ca,prod-lador-anti-hair-loss-shampoo,라보에이치 탈모 증상 완화 샴푸,Labo-H Hair Loss Relief Shampoo,sensitive|normal,0.75,oily|combination|normal,dryness,0.6,,"Combat hair loss with Labo-H Hair Loss Relief Shampoo! This shampoo strengthens the scalp barrier and fortifies hair roots with patented probiotic ingredients. Use daily for a healthy scalp and fuller, thicker-looking hair.","Combat hair loss with Labo-H Hair Loss Relief Shampoo! This shampoo strengthens the scalp barrier and fortifies hair roots with patented probiotic ingredients. Use daily for a healthy scalp and fuller, thicker-looking hair.","Users report this shampoo helps with hair loss, leaving the scalp refreshed and hair softer. Scent preferences may vary. *AI-generated review summary.","Users report this shampoo helps with hair loss, leaving the scalp refreshed and hair softer. Scent preferences may vary. *AI-generated review summary.",olive_young,budget:budget,,
d47ecc40-35f7-5c55-94c3-a91077a1b9f8,prod-amos-green-tea-refresh-shampoo,아모스 녹차 실감 샴푸,Amos Green Tea Scalp Pack Shampoo,oily|normal,0.8,oily|combination,dryness|pores,0.7,,Amos Green Tea Scalp Pack Shampoo cleanses the scalp and strengthens hair roots for healthier hair. Use daily to experience refreshed and revitalized hair.,Amos Green Tea Scalp Pack Shampoo cleanses the scalp and strengthens hair roots for healthier hair. Use daily to experience refreshed and revitalized hair.,Effective for scalp cleansing and hair strengthening. Popular for addressing hair loss concerns. Some may find the scent polarizing. (AI Review Summary),Effective for scalp cleansing and hair strengthening. Popular for addressing hair loss concerns. Some may find the scent polarizing. (AI Review Summary),olive_young|chicor,budget:premium,,
f74ce908-e862-5298-ac6c-01e227b71617,prod-mise-en-scene-perfect-serum-shampoo,미장센 퍼펙트 세럼 샴푸,Mise-en-scène Perfect Serum Shampoo,normal|dry,0.75,dry|combination|normal,dryness,0.8,dryness,"Mise-en-scène Perfect Serum Shampoo nourishes and adds shine to damaged hair with 7X oil cocktail. It gently cleanses the scalp with rich lather and leaves a long-lasting, subtle fragrance.","Mise-en-scène Perfect Serum Shampoo nourishes and adds shine to damaged hair with 7X oil cocktail. It gently cleanses the scalp with rich lather and leaves a long-lasting, subtle fragrance.",👍Great for damaged hair and has a pleasant scent. 👎 Results may vary. AI-generated review summary.,👍Great for damaged hair and has a pleasant scent. 👎 Results may vary. AI-generated review summary.,olive_young,budget:budget,,
ef617b83-c968-5576-8b16-918e82f0eb89,prod-ryo-jayang-yunmo-anti-hair-loss-shampoo,려 자양윤모 샴푸,Ryo Jayang Yunmo Shampoo,normal,0.7,oily|combination|normal|sensitive,dryness,0.6,,Ryo Jayang Yunmo Shampoo helps alleviate hair loss symptoms by deeply cleansing the scalp and strengthening hair roots for healthier hair. Regular daily use can reduce hair loss concerns.,Ryo Jayang Yunmo Shampoo helps alleviate hair loss symptoms by deeply cleansing the scalp and strengthening hair roots for healthier hair. Regular daily use can reduce hair loss concerns.,"Praised for its effectiveness in reducing hair loss, though scent preferences vary. Consistent use is recommended for best results. (AI Review Summary)","Praised for its effectiveness in reducing hair loss, though scent preferences vary. Consistent use is recommended for best results. (AI Review Summary)",olive_young,budget:moderate,,
824090e6-5895-52f2-a0c0-5ef355de5f1a,prod-amos-professional-green-tea-real-fresh-shampoo,아모스 프로페셔널 녹차 실감 샴푸,Amos Professional The Green Tea Scalp Pack Shampoo,oily|normal,0.75,oily|combination|normal,pores|dullness,0.65,pores,Amos Professional The Green Tea Scalp Pack Shampoo cleanses the scalp and strengthens hair roots for healthy hair. Experience a clean and refreshed scalp with the power of green tea. Best used daily.,Amos Professional The Green Tea Scalp Pack Shampoo cleanses the scalp and strengthens hair roots for healthy hair. Experience a clean and refreshed scalp with the power of green tea. Best used daily.,"Many users report it effectively cleanses the scalp and strengthens hair. However, some mention potential dryness. *AI-generated review summary.","Many users report it effectively cleanses the scalp and strengthens hair. However, some mention potential dryness. *AI-generated review summary.",olive_young,budget:moderate,,
94aa4a41-04bb-5a0e-bf30-2620fab62d41,prod-moremo-water-treatment-miracle-10,모레모 워터 트리트먼트 미라클 10,Moremo Water Treatment Miracle 10,normal|dry|oily|combination|sensitive,0.75,dry|normal,dryness,0.8,dryness,"Experience miraculous hair transformation in just 10 seconds! Moremo Water Treatment Miracle 10 provides instant hydration and nourishment to damaged hair, leaving it soft and shiny. Simply apply to wet hair after shampooing, wait 10 seconds, and rinse.","Experience miraculous hair transformation in just 10 seconds! Moremo Water Treatment Miracle 10 provides instant hydration and nourishment to damaged hair, leaving it soft and shiny. Simply apply to wet hair after shampooing, wait 10 seconds, and rinse.","Quick and easy hair improvement! The need to rinse is a minor drawback, but users are highly satisfied with the immediate softness and shine. (AI Review Summary)","Quick and easy hair improvement! The need to rinse is a minor drawback, but users are highly satisfied with the immediate softness and shine. (AI Review Summary)",olive_young,budget:premium,,
1551d2f4-d367-5b9b-84c7-eb1c67056a22,prod-lador-perfect-hair-fill-up,라도르 퍼펙트 헤어 필 업,Lador Perfect Hair Fill-Up,,0.5,dry|combination|normal,dryness,0.8,dryness,"This hair treatment intensely nourishes damaged hair with protein, leaving it healthy and shiny. The easy-to-use ampoule format is especially effective for hair damaged by frequent perms and coloring.","This hair treatment intensely nourishes damaged hair with protein, leaving it healthy and shiny. The easy-to-use ampoule format is especially effective for hair damaged by frequent perms and coloring.","Effective protein treatment for severely damaged hair. Many users report increased softness, but some mention a slippery residue after rinsing. *AI-generated review summary.","Effective protein treatment for severely damaged hair. Many users report increased softness, but some mention a slippery residue after rinsing. *AI-generated review summary.",olive_young,budget:moderate,,
5157bf85-4e53-59b7-98b0-e2b902116979,prod-mise-en-scene-perfect-serum-treatment-pack,미장센 퍼펙트 세럼 트리트먼트 팩,Mise en Scène Perfect Serum Treatment Pack,,0.5,dry|combination|normal,dryness,0.8,dryness,"Mise en Scène Perfect Serum Treatment Pack deeply nourishes damaged hair, leaving it shiny and healthy. Enriched with 7 oil ingredients that penetrate the hair, it enhances softness. Use on damp hair after shampooing for best results.","Mise en Scène Perfect Serum Treatment Pack deeply nourishes damaged hair, leaving it shiny and healthy. Enriched with 7 oil ingredients that penetrate the hair, it enhances softness. Use on damp hair after shampooing for best results.","Positive reviews highlight its effective nourishment and shine improvement for damaged hair. However, individual experiences may vary. (AI-generated review summary)","Positive reviews highlight its effective nourishment and shine improvement for damaged hair. However, individual experiences may vary. (AI-generated review summary)",olive_young,budget:budget,,
b9bf5eeb-178d-5828-b1d2-41924b816e16,prod-kundal-honey-macadamia-hair-treatment,쿤달 허니 앤 마카다미아 헤어 트리트먼트,KUNDAL Honey & Macadamia Hair Treatment,dry|normal,0.7,dry|normal,dryness,0.8,dryness,"Revitalize damaged hair with KUNDAL Honey & Macadamia Hair Treatment. Infused with honey and macadamia, it deeply nourishes and adds shine for healthy, manageable hair. Apply to wet hair after shampooing, leave in, and rinse.","Revitalize damaged hair with KUNDAL Honey & Macadamia Hair Treatment. Infused with honey and macadamia, it deeply nourishes and adds shine for healthy, manageable hair. Apply to wet hair after shampooing, leave in, and rinse.",Users love this treatment for its nourishing and shine-enhancing properties thanks to honey and macadamia. Some note the fragrance may be strong. (AI Review Summary),Users love this treatment for its nourishing and shine-enhancing properties thanks to honey and macadamia. Some note the fragrance may be strong. (AI Review Summary),olive_young,budget:moderate,,
beae2d6b-1b1c-50ba-936a-8ba503cff749,prod-amos-professional-recovery-cream-treatment,아모스 리커버 크림 트리트먼트,Amos Recover Cream Treatment,normal|dry,0.75,dry|combination|normal,dryness,0.85,dryness,"This cream treatment deeply nourishes damaged hair, leaving it shiny and healthy. Apply to damp hair after shampooing, then rinse for instant softness and manageability.","This cream treatment deeply nourishes damaged hair, leaving it shiny and healthy. Apply to damp hair after shampooing, then rinse for instant softness and manageability.","Users report effective damage repair. However, some may find the texture not to their liking. (AI-generated review summary)","Users report effective damage repair. However, some may find the texture not to their liking. (AI-generated review summary)",olive_young|chicor,budget:premium,,
91a0f0f3-25c7-58e3-8778-b72dfae2f719,prod-moremo-hair-essence-delightful-oil,모레모 헤어 에센스 딜라이트풀 오일,Moremo Hair Essence Delightful Oil,dry|normal,0.7,dry|normal,dryness|dullness,0.8,dryness,"Moremo Hair Essence Delightful Oil nourishes and adds shine to damaged hair, leaving it healthy and radiant. Its lightweight, non-greasy texture provides smoothness and a subtle, delightful fragrance.","Moremo Hair Essence Delightful Oil nourishes and adds shine to damaged hair, leaving it healthy and radiant. Its lightweight, non-greasy texture provides smoothness and a subtle, delightful fragrance.","AI analysis shows users appreciate its shine and non-greasy feel. However, some dislike the scent. *This is an AI-generated review summary.","AI analysis shows users appreciate its shine and non-greasy feel. However, some dislike the scent. *This is an AI-generated review summary.",olive_young,budget:premium,,
88b286f9-9b0b-585f-a825-20cb94c0e34e,prod-mise-en-scene-perfect-original-serum,미장센 퍼펙트 오리지널 세럼,Mise en Scène Perfect Serum Original,dry|normal|combination,0.7,dry|combination|normal,dryness,0.8,dryness,Mise en Scène Perfect Serum Original nourishes damaged hair with 7X oil cocktail for shine and health. Use before drying or as a styling finisher for best results.,Mise en Scène Perfect Serum Original nourishes damaged hair with 7X oil cocktail for shine and health. Use before drying or as a styling finisher for best results.,✔️Effective for improving shine and repairing damage. Some find it slightly sticky. (AI-generated review summary).,✔️Effective for improving shine and repairing damage. Some find it slightly sticky. (AI-generated review summary).,olive_young,budget:budget,,
c384bd77-a327-56a0-bc91-cec440fde836,prod-lador-perfect-hair-fill-up-essence,라도르 퍼펙트 헤어 필 업 에센스,Lador Perfect Hair Fill-Up Essence,dry|normal,0.75,dry|combination|normal,dryness,0.85,dryness,"Lador Perfect Hair Fill-Up Essence nourishes and adds shine to damaged hair. It absorbs quickly without stickiness, leaving hair moisturized and healthy. Use before or after drying, or as a finishing touch for styling.","Lador Perfect Hair Fill-Up Essence nourishes and adds shine to damaged hair. It absorbs quickly without stickiness, leaving hair moisturized and healthy. Use before or after drying, or as a finishing touch for styling.","Effective for nourishing and improving shine. Non-sticky formula is a plus. However, the scent may not appeal to everyone. (AI-generated review summary, individual results may vary.)","Effective for nourishing and improving shine. Non-sticky formula is a plus. However, the scent may not appeal to everyone. (AI-generated review summary, individual results may vary.)",olive_young,budget:moderate,,
225108a7-f817-52b9-a9a0-46e604969eb9,prod-hera-signia-hair-oil,헤라 시그니아 헤어 오일,Hera Signia Hair Oil,dry|normal,0.75,dry|normal,dryness,0.85,dryness,"Hera Signia Hair Oil delivers radiant and healthy-looking hair. It nourishes and hydrates, detangling strands and adding brilliant shine. Apply a small amount to damp or dry hair for styling and enhanced luster.","Hera Signia Hair Oil delivers radiant and healthy-looking hair. It nourishes and hydrates, detangling strands and adding brilliant shine. Apply a small amount to damp or dry hair for styling and enhanced luster.","Users love the added shine and manageability, especially for damaged hair. Some find the fragrance strong. ※This is an AI-generated review summary.","Users love the added shine and manageability, especially for damaged hair. Some find the fragrance strong. ※This is an AI-generated review summary.",department_store,budget:premium,,
b77d74a6-fdc0-579b-b2d1-b363bd913477,prod-kundal-argan-hair-serum,쿤달 아르간 헤어 세럼,Kundal Argan Hair Serum,dry|normal,0.75,dry|combination|normal,dryness,0.8,dryness,"Kundal Argan Hair Serum nourishes and adds shine to damaged hair. Its non-sticky formula absorbs quickly, leaving hair soft and healthy. Apply before or after drying, or whenever hair feels dry.","Kundal Argan Hair Serum nourishes and adds shine to damaged hair. Its non-sticky formula absorbs quickly, leaving hair soft and healthy. Apply before or after drying, or whenever hair feels dry.",👍 Contains argan oil for hair improvement. Praised for its pleasant scent and non-sticky texture. 👎 Some users found the effects minimal. *AI-generated review summary.,👍 Contains argan oil for hair improvement. Praised for its pleasant scent and non-sticky texture. 👎 Some users found the effects minimal. *AI-generated review summary.,olive_young,budget:budget,,
48cd4a55-a2d8-5c36-a531-6be292d9963e,prod-mise-en-scene-hello-bubble-foam-color,미장센 헬로 버블 폼 컬러,Mise en Scène Hello Bubble Foam Color,,0,dry|oily|combination|sensitive|normal,,0,,"Achieve trendy hair color easily with Mise en Scène Hello Bubble Foam Color. The rich foam ensures even and mess-free application, while the ammonia-free formula minimizes irritation. Express yourself with a variety of vibrant shades!","Achieve trendy hair color easily with Mise en Scène Hello Bubble Foam Color. The rich foam ensures even and mess-free application, while the ammonia-free formula minimizes irritation. Express yourself with a variety of vibrant shades!","Easy and quick application are pros! Beautiful colors, but some reviews mention potential hair damage. (AI Review Summary)","Easy and quick application are pros! Beautiful colors, but some reviews mention potential hair damage. (AI Review Summary)",olive_young,budget:budget,,
4f36a22b-3c71-5466-a508-cb878e71d091,prod-amos-professional-curling-essence-2x,아모스 커링 에센스 2X,Amos Curling Essence 2X,,0.1,dry|combination|normal,dryness,0.6,,"Amos Curling Essence 2X defines and holds curls for long-lasting style. This nourishing formula adds shine and vitality to hair, leaving a non-sticky, lightweight finish. Apply a moderate amount to damp or dry hair to style.","Amos Curling Essence 2X defines and holds curls for long-lasting style. This nourishing formula adds shine and vitality to hair, leaving a non-sticky, lightweight finish. Apply a moderate amount to damp or dry hair to style.","Effective for curl definition and shine, but may cause clumping if overused. Recommended for those seeking both styling and hair care benefits. (AI Review Summary)","Effective for curl definition and shine, but may cause clumping if overused. Recommended for those seeking both styling and hair care benefits. (AI Review Summary)",olive_young|chicor,budget:moderate,,
ff2ccdc2-4f69-5ee2-a649-4f4884f8bc57,prod-ryo-double-effector-root-volume-setting,려 더블 이펙터 루트 볼륨 세팅,Ryo Double Effector Root Volume Setting,,0,oily|combination|normal,,0,,"Ryo Double Effector Root Volume Setting revives flat roots for lasting volume! It provides a strong hold from the root, creating a voluminous look and improving styling longevity. Simply spray lightly at the roots after drying to secure the volume.","Ryo Double Effector Root Volume Setting revives flat roots for lasting volume! It provides a strong hold from the root, creating a voluminous look and improving styling longevity. Simply spray lightly at the roots after drying to secure the volume.","Many users praise its root volume boosting effect, but some mention potential clumping or white cast. Results may vary. [AI Review Summary]","Many users praise its root volume boosting effect, but some mention potential clumping or white cast. Results may vary. [AI Review Summary]",olive_young,budget:moderate,,
2d053cda-8e98-572d-8afa-e3f6bdddc5ca,prod-moremo-hair-serum-r,모레모 헤어 세럼 R,Moremo Hair Serum R,,0.5,dry|combination|normal,dryness,0.7,dryness,"This hair serum nourishes and adds shine to damaged hair. Its non-sticky formula absorbs quickly, making styling easier, and its subtle fragrance lasts all day.","This hair serum nourishes and adds shine to damaged hair. Its non-sticky formula absorbs quickly, making styling easier, and its subtle fragrance lasts all day.","Positive reviews highlight improved shine and ease of styling. However, some users may find the scent polarizing. (AI-generated summary)","Positive reviews highlight improved shine and ease of styling. However, some users may find the scent polarizing. (AI-generated summary)",olive_young,budget:moderate,,
6efa8b8b-486d-56fc-a2c1-fa328c704976,prod-kundal-pure-body-wash,쿤달 퓨어 바디워시,KUNDAL Pure Body Wash,sensitive|normal|dry|combination|oily,0.9,dry|oily|combination|sensitive|normal,dryness,0.7,dryness,"KUNDAL Pure Body Wash gently cleanses with natural ingredients, leaving skin soft and hydrated. Enjoy a luxurious shower experience with its rich lather and subtle, pleasant scent.","KUNDAL Pure Body Wash gently cleanses with natural ingredients, leaving skin soft and hydrated. Enjoy a luxurious shower experience with its rich lather and subtle, pleasant scent.","Praised for its natural ingredients and pleasant scent, but some users find the scent doesn't last long. (AI-generated review summary)","Praised for its natural ingredients and pleasant scent, but some users find the scent doesn't last long. (AI-generated review summary)",olive_young,budget:budget,,
2aef6b28-9b7d-51ce-95b3-e242f97a1861,prod-happy-bath-green-tea-body-wash,해피바스 그린티 바디워시,Happy Bath Green Tea Body Wash,normal|sensitive,0.75,oily|combination|normal,dryness|redness,0.65,acne|pores,"This body wash, infused with Jeju green tea extract, leaves skin feeling moisturized and refreshed. Its rich lather gently cleanses away impurities, while the subtle green tea scent adds a touch of invigoration to your shower.","This body wash, infused with Jeju green tea extract, leaves skin feeling moisturized and refreshed. Its rich lather gently cleanses away impurities, while the subtle green tea scent adds a touch of invigoration to your shower.","Users love the moisturizing effect and pleasant scent. However, some with dry skin find it could be more hydrating. (AI Review Summary)","Users love the moisturizing effect and pleasant scent. However, some with dry skin find it could be more hydrating. (AI Review Summary)",olive_young,budget:budget,,
923df183-cb89-5248-b49c-90aaed480cd8,prod-hanyul-moonlight-citron-body-wash,한율 달빛유자 바디워시,Hanyul Yuja Moonlight Body Wash,normal|dry|sensitive,0.85,dry|combination|normal,dryness|dullness,0.75,dryness|dullness,"Infused with Yuja Peel Oil™, this body wash provides lasting hydration even after your shower. The subtle yuja scent under the moonlight offers a relaxing experience. Apply a generous amount, lather, and gently massage onto skin before rinsing.","Infused with Yuja Peel Oil™, this body wash provides lasting hydration even after your shower. The subtle yuja scent under the moonlight offers a relaxing experience. Apply a generous amount, lather, and gently massage onto skin before rinsing.",Pros: Hydrating and subtly scented with yuja. Cons: The scent might be too strong for some. AI-generated review summary.,Pros: Hydrating and subtly scented with yuja. Cons: The scent might be too strong for some. AI-generated review summary.,olive_young|department_store,budget:premium,,
0cb810cf-fd2f-5bba-96ac-1ec13764138e,prod-mediheal-tea-tree-body-wash,메디힐 티트리 바디워시,Mediheal Tea Tree Body Wash,oily|combination|sensitive,0.85,oily|combination|sensitive,acne|redness,0.75,acne|redness,"Infused with tea tree extract, this body wash effectively soothes the skin. It helps control excess sebum and leaves a refreshing finish, keeping you feeling clean and invigorated. Use daily for healthy and balanced skin.","Infused with tea tree extract, this body wash effectively soothes the skin. It helps control excess sebum and leaves a refreshing finish, keeping you feeling clean and invigorated. Use daily for healthy and balanced skin.","Praised for its skin-soothing properties, though scent preferences may vary. Overall, users appreciate the refreshing feel. (AI-generated review summary, individual results may vary.)","Praised for its skin-soothing properties, though scent preferences may vary. Overall, users appreciate the refreshing feel. (AI-generated review summary, individual results may vary.)",olive_young,budget:budget,,
5f8ebc7b-e6ef-50b9-9360-d6a9b479a520,prod-amorepacific-body-ritual-cleansing-oil,아모레퍼시픽 바디 리추얼 클렌징 오일,Amorepacific Body Ritual Cleansing Oil,dry|normal,0.75,dry|sensitive|normal,dryness,0.65,dryness,"Amorepacific Body Ritual Cleansing Oil gently melts away impurities while you shower, leaving skin feeling hydrated. Enjoy a relaxing shower experience with its subtle fragrance. Simply massage onto wet skin and rinse.","Amorepacific Body Ritual Cleansing Oil gently melts away impurities while you shower, leaving skin feeling hydrated. Enjoy a relaxing shower experience with its subtle fragrance. Simply massage onto wet skin and rinse.","Users love the hydrating effect and pleasant scent. However, some find it a bit pricey. *AI-generated review summary.","Users love the hydrating effect and pleasant scent. However, some find it a bit pricey. *AI-generated review summary.",department_store,budget:luxury,,
fa70d06f-635d-5301-8751-a1e0d5b0affb,prod-kundal-honey-macadamia-pure-body-lotion,쿤달 허니 앤 마카다미아 퓨어 바디 로션,KUNDAL Honey & Macadamia Pure Body Lotion,dry|sensitive|normal,0.8,dry|combination|normal,dryness,0.75,dryness,"KUNDAL Honey & Macadamia Pure Body Lotion deeply nourishes skin with the rich blend of honey and macadamia. It absorbs quickly without leaving a sticky residue, providing a refreshing finish. Apply gently to dry skin after showering.","KUNDAL Honey & Macadamia Pure Body Lotion deeply nourishes skin with the rich blend of honey and macadamia. It absorbs quickly without leaving a sticky residue, providing a refreshing finish. Apply gently to dry skin after showering.",Users love the honey and macadamia scent and moisturizing effect. Some find the scent strong. ※This is an AI-generated review summary.,Users love the honey and macadamia scent and moisturizing effect. Some find the scent strong. ※This is an AI-generated review summary.,olive_young,budget:budget,,
f3460a4e-5f0c-5a19-a6c8-8b4ed32e54a5,prod-banila-co-clean-it-zero-cleansing-balm,바닐라코 클린 잇 제로 클렌징 밤,Banila Co Clean It Zero Cleansing Balm,dry|oily|combination|sensitive|normal,0.95,dry|combination|sensitive|normal,dryness|pores,0.75,dryness,"Melt away makeup and impurities with Banila Co Clean It Zero Cleansing Balm! This gentle balm transforms into a silky oil upon contact, effectively dissolving even the most stubborn makeup. Leaves skin feeling clean, soft, and hydrated.","Melt away makeup and impurities with Banila Co Clean It Zero Cleansing Balm! This gentle balm transforms into a silky oil upon contact, effectively dissolving even the most stubborn makeup. Leaves skin feeling clean, soft, and hydrated.",👍 Effectively removes makeup and leaves skin feeling moisturized. 👎 Some users may find the fragrance strong. *AI-generated summary.,👍 Effectively removes makeup and leaves skin feeling moisturized. 👎 Some users may find the fragrance strong. *AI-generated summary.,olive_young|chicor,budget:moderate,,
03bafefb-8e3b-5d42-a9e1-60040450f788,prod-cetaphil-daily-advance-body-moisturizer,세타필 바디 모이스처라이저,Cetaphil Body Moisturizer,dry|sensitive|normal,0.95,dry|sensitive|normal,dryness|eczema,0.85,dryness|eczema,"Cetaphil Body Moisturizer features a gentle formula that helps to strengthen the skin's moisture barrier, providing deep hydration for dry and sensitive skin. Apply daily after showering or as needed to maintain soft, healthy-looking skin.","Cetaphil Body Moisturizer features a gentle formula that helps to strengthen the skin's moisture barrier, providing deep hydration for dry and sensitive skin. Apply daily after showering or as needed to maintain soft, healthy-looking skin.","Users praise its gentle and hydrating formula. However, the lack of fragrance may be a drawback for some. *AI-generated review summary.","Users praise its gentle and hydrating formula. However, the lack of fragrance may be a drawback for some. *AI-generated review summary.",olive_young,budget:moderate,,
cd0a6acd-a72e-5fc5-b237-2d1c2e9d547c,prod-hanyul-moonlight-citron-body-lotion,한율 달빛유자 바디 로션,Hanyul Yuja Moonlight Body Lotion,dry|normal,0.8,dry|combination|normal,dryness|dullness,0.75,dryness|dullness,"Hanyul Yuja Moonlight Body Lotion provides deep hydration and a subtle citrus scent with Yuja Peel Oil™. Its non-sticky formula absorbs quickly, making it perfect for applying to dry skin after showering.","Hanyul Yuja Moonlight Body Lotion provides deep hydration and a subtle citrus scent with Yuja Peel Oil™. Its non-sticky formula absorbs quickly, making it perfect for applying to dry skin after showering.",Pros: Hydrating and subtly scented with yuja. Cons: The scent may be too strong for some. (AI-generated review summary),Pros: Hydrating and subtly scented with yuja. Cons: The scent may be too strong for some. (AI-generated review summary),olive_young|department_store,budget:premium,,
84b9da10-3752-5bb9-8c6c-d805c0cd2edb,prod-sulwhasoo-first-care-activating-body-cream,설화수 윤조 바디 크림,Sulwhasoo Yoonjo Body Cream,dry|normal,0.7,dry|normal,dryness,0.8,dryness|wrinkles|dullness,"Infused with the power of Sulwhasoo's Yoonjo essence, this body cream deeply hydrates and nourishes skin from within. Its Yoonjo Essential Complex strengthens the skin barrier and promotes a radiant complexion. Apply generously to the entire body after showering.","Infused with the power of Sulwhasoo's Yoonjo essence, this body cream deeply hydrates and nourishes skin from within. Its Yoonjo Essential Complex strengthens the skin barrier and promotes a radiant complexion. Apply generously to the entire body after showering.","The Yoonjo Body Cream is praised for its moisturizing and radiance-boosting effects. However, it is relatively expensive. *This is an AI-generated review summary.","The Yoonjo Body Cream is praised for its moisturizing and radiance-boosting effects. However, it is relatively expensive. *This is an AI-generated review summary.",department_store,budget:luxury,,
27dcf433-87bc-5076-a8e7-bdf9a0583335,prod-atopalm-mle-body-lotion,아토팜 MLE 바디로션,Atopalm MLE Body Lotion,dry|sensitive,0.95,dry|sensitive|normal,dryness|eczema|redness,0.9,dryness|eczema,Atopalm MLE Body Lotion strengthens the skin barrier with its MLE® skin barrier formula! It absorbs quickly and provides long-lasting hydration for the whole family. Apply gently after showering or whenever skin feels dry.,Atopalm MLE Body Lotion strengthens the skin barrier with its MLE® skin barrier formula! It absorbs quickly and provides long-lasting hydration for the whole family. Apply gently after showering or whenever skin feels dry.,"Pros: Hydrating and gentle. Cons: Some users find the scent strong. AI-generated summary, individual results may vary.","Pros: Hydrating and gentle. Cons: Some users find the scent strong. AI-generated summary, individual results may vary.",olive_young,budget:moderate,,
fc8c644c-e99e-51a2-85bd-1b5192443d8f,prod-the-face-shop-therapy-garden-hand-cream,더페이스샵 테라피가든 핸드크림,The Face Shop Therapy Garden Hand Cream,normal|dry,0.8,dry|normal,dryness,0.9,dryness,"The Face Shop Therapy Garden Hand Cream provides soothing moisture and a delicate fragrance for soft, hydrated hands. Its lightweight, non-greasy formula makes it perfect for on-the-go use.","The Face Shop Therapy Garden Hand Cream provides soothing moisture and a delicate fragrance for soft, hydrated hands. Its lightweight, non-greasy formula makes it perfect for on-the-go use.",Many reviewers praise its moisturizing effect and pleasant scent. Some find the fragrance strong. (AI Review Summary),Many reviewers praise its moisturizing effect and pleasant scent. Some find the fragrance strong. (AI Review Summary),olive_young,budget:budget,,
25164cac-29be-5ecd-b774-7cff05748703,prod-laneige-lip-hand-blooming-set,라네즈 립 앤 핸드 블루밍 세트,LANEIGE Lip & Hand Blooming Set,dry|normal,0.8,dry|normal,dryness,0.9,dryness,"LANEIGE Lip & Hand Blooming Set for soft lips and hands! The lip mask provides intense hydration, while the hand cream keeps your hands smooth. The delicate floral scent is an added bonus.","LANEIGE Lip & Hand Blooming Set for soft lips and hands! The lip mask provides intense hydration, while the hand cream keeps your hands smooth. The delicate floral scent is an added bonus.","LANEIGE Lip & Hand Set: Great hydration, but the fragrance might not be for everyone. The moisturizing feel is a plus! (AI Review Summary)","LANEIGE Lip & Hand Set: Great hydration, but the fragrance might not be for everyone. The moisturizing feel is a plus! (AI Review Summary)",olive_young|department_store,budget:premium,,
c510f1c5-9643-5740-afed-80d50f928ad1,prod-tamburins-perfume-hand-cream,탬버린즈 퍼퓸 핸드크림,Tamburins Perfume Hand Cream,normal|dry,0.75,dry|oily|combination|sensitive|normal,dryness,0.9,dryness,"Tamburins Perfume Hand Cream delivers a delicate fragrance and deep hydration. It absorbs quickly without any stickiness, leaving your hands feeling soft and smooth. Perfect for dry hands, it offers long-lasting moisture and a subtle scent.","Tamburins Perfume Hand Cream delivers a delicate fragrance and deep hydration. It absorbs quickly without any stickiness, leaving your hands feeling soft and smooth. Perfect for dry hands, it offers long-lasting moisture and a subtle scent.","Praised for its pleasant scent and moisturizing effect, but some find it pricey. (AI Review Summary)","Praised for its pleasant scent and moisturizing effect, but some find it pricey. (AI Review Summary)",brand_store|chicor,budget:luxury,,
